asset_id,provenance_class,source_description,source_package,source_path,source_sha256,creator_or_origin,human_direction_or_contribution,third_party_dependency,licence_or_rights_basis,rights_evidence_path,production_clearance,lineage_notes
GG-KEYART-KEY-ART-POSTERS-GG-PAUSE-SCREEN-V2-0,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/poster_images/gg_pause_screen_v2.0.png,1C117C3D59B3FC6352148BB512210ACA9314CD85CA1754025E47FD429058FCCF,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-KEYART-KEY-ART-POSTERS-GG-PAUSE-SCREEN-V2-1-2X-POSTER-MASTER,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/poster_images/gg_pause_screen_v2.1_2x_poster_master.png,6A8289A84D260A1CEEF218DD79850B07718E4971BB2169226B339A83E6C132F1,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-KEYART-KEY-ART-POSTERS-GG-PAUSE-SCREEN-V2-1-4K-UHD-MASTER,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/poster_images/gg_pause_screen_v2.1_4k_uhd_master.png,751008091C1144B657A54EE3B8EBD47C9B3823EFFB679420D5F96E39E7438937,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-KEYART-KEY-ART-POSTERS-GG-VICTORY-SCENE-ALIENS-V001-2X-POSTER-MASTER,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/poster_images/gg_victory_scene_aliens_v001_2x_poster_master.png,234C78B089EC8AF9AC0C0AC528FA6857D5426AA5BCF8B69834D999F1473672B6,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-KEYART-KEY-ART-POSTERS-GG-VICTORY-SCENE-ALIENS-V001-4K-UHD-MASTER,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/poster_images/gg_victory_scene_aliens_v001_4k_uhd_master.png,D574DCAB776EF5481F7545F1A055DCA2205F18C92F414C622DA156F3D6CF6AAD,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-KEYART-KEY-ART-POSTERS-GG-VICTORY-SCENE-ALIENS-V001-SOURCE,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/poster_images/gg_victory_scene_aliens_v001_source.png,7C2B838B030FF5F841332565D393873D1DDE2E2FB25DB4C1431C0567CD7EE83D,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-KEYART-KEY-ART-POSTERS-GG-VICTORY-SCENE-PLAYER-V001-2X-POSTER-MASTER,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/poster_images/gg_victory_scene_player_v001_2x_poster_master.png,5A9D1B7DF0639CF50CEBB2C3B5C2B5CF2DADAA250F6E81E3C5D8B6462BE816E4,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-KEYART-KEY-ART-POSTERS-GG-VICTORY-SCENE-PLAYER-V001-4K-UHD-MASTER,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/poster_images/gg_victory_scene_player_v001_4k_uhd_master.png,1A757E1E074DF99A6843AC3BFEB7AA5340403398B3C45F9A75E950C760026EC7,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-KEYART-KEY-ART-POSTERS-GG-VICTORY-SCENE-PLAYER-V001-SOURCE,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/poster_images/gg_victory_scene_player_v001_source.png,1C3F4868EF3DE7994CD5DFA2EDC1A0E43ADCBD4D027AD55F0122554A237CF787,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-ALIEN-PLATFORM-GG-ALIEN-PLATFORM-CONCEPT-001,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied alien platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/alien_platform/ChatGPT Image Aug 24, 2026, 03_54_48 PM (1).png",09DD3C7144A5E6BB7E29C94BCA1244C084C9433CFF5EC3340C954748BFAE2A95,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-ALIEN-PLATFORM-GG-ALIEN-PLATFORM-CONCEPT-002,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied alien platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/alien_platform/ChatGPT Image Aug 24, 2026, 03_54_48 PM (2).png",E92C36E40BFADEE6F08B5AD6AC93752D9130749A8597DD24B8D1C997307FCC78,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-ALIEN-PLATFORM-GG-ALIEN-PLATFORM-CONCEPT-003,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied alien platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/alien_platform/ChatGPT Image Aug 24, 2026, 03_54_49 PM (3).png",17213335C4EBCC1AA885C7BAAB734064DF131A03878FC2D0EE0B90F826144F36,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-ALIEN-PLATFORM-GG-ALIEN-PLATFORM-CONCEPT-004,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied alien platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/alien_platform/ChatGPT Image Aug 24, 2026, 03_54_49 PM (4).png",73AD5C9008F18385E251D4C48BC482D1833B3C7661A79C9F8148E9A0E24E6CC6,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-ALIEN-PLATFORM-GG-ALIEN-PLATFORM-CONCEPT-005,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied alien platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/alien_platform/ChatGPT Image Aug 24, 2026, 03_54_49 PM (5).png",2C6FC62C34612B6D5ED10EC520249E5BC4A9175F89B89A7BCC4F4617615ECD02,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-ALIEN-PLATFORM-GG-ALIEN-PLATFORM-CONCEPT-006,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied alien platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/alien_platform/ChatGPT Image Aug 24, 2026, 03_54_50 PM (6).png",827C22019F3DBD3B0AFE6721C31730A979E14C4B729E6AD87B40E6F404614974,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-PLAYER-PLATFORM-GG-PLAYER-PLATFORM-CONCEPT-001,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied player platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/player_platform/ChatGPT Image Aug 24, 2026, 03_26_57 PM (1).png",3A476C572620661271AD72BA71F0BFE5453A1CA00F89E220AA05130554C20851,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-PLAYER-PLATFORM-GG-PLAYER-PLATFORM-CONCEPT-002,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied player platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/player_platform/ChatGPT Image Aug 24, 2026, 03_26_57 PM (2).png",6B40F0B439647AECB70AB67C4E70E335A0430C7B3CC0C83EFFDF5F4EE64D7C68,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-PLAYER-PLATFORM-GG-PLAYER-PLATFORM-CONCEPT-003,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied player platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/player_platform/ChatGPT Image Aug 24, 2026, 03_26_57 PM (3).png",3C3AAAFB67FB32D9556D8F1D5538040EA906289137156E2A4BA5C48242D4919B,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-PLAYER-PLATFORM-GG-PLAYER-PLATFORM-CONCEPT-004,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied player platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/player_platform/ChatGPT Image Aug 24, 2026, 03_26_57 PM (4).png",E39F814501776388D652E7AF66D8F5CB9C342B5064A1D81CF15256FE51FD969D,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-PLAYER-PLATFORM-GG-PLAYER-PLATFORM-CONCEPT-005,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied player platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/player_platform/ChatGPT Image Aug 24, 2026, 03_26_57 PM (5).png",495EE1FE2724905332B662D26221A870DCB95CA0F20F78A3F7FED74588DEAD18,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-PLAYER-PLATFORM-GG-PLAYER-PLATFORM-CONCEPT-006,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied player platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/player_platform/ChatGPT Image Aug 24, 2026, 03_26_57 PM (6).png",CD9161D66F6EA7B0850D8F9E2D5AE171E0468D0AE0B0AB52FAC0F84ED4FCA808,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-PLATFORM-PLATFORM-PLAYER-PLATFORM-GG-PLAYER-PLATFORM-CONCEPT-007,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied player platform platform concept imagery.,GalacticGunners.zip,"GalacticGunners/assets/platform/player_platform/ChatGPT Image Aug 24, 2026, 03_26_57 PM (7).png",60A340172CEADB3F9E02F62788EA81A4B9849ECF6FBC46BBD3ED9163EDE7D240,Founder Michael Leese / Inceptivec supplied project-directed platform imagery,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-ASTEROID-V002-SHEET,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_asteroid_v002_sheet.png,0421BFD58EA30608ADF8E0E684B22419F63F6C57DFCC06B59594BE6947625D01,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-COMET-V002-HORIZONTAL,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_comet_v002_horizontal.png,019E1912978FE5789F72AC5BD878300F9B567FADDEED9FFC28EE56BA54CF4199,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-COMET-V002-HORIZONTAL-VERTICAL-FACING,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_comet_v002_horizontal_vertical_facing.png,B9EB2BD211F9A922707CCEEA4E1EB4EAA5B1205249E38D6BBECB76DFBA33978F,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-COMET-V002-SHEET,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_comet_v002_sheet.png,C6DE9F10EE7B2456D09722E73D45C2CFA21B8CAE431F065094C55121AC4B4CC9,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-ENEMY-LASER-V002,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_enemy_laser_v002.png,C25388AA4C1BAA3123AFCAB5B820718150806749E4AE5F6D8B99331C793578AC,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-EXPLOSION-SMALL-V002-HORIZONTAL,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_explosion_small_v002_horizontal.png,895ECEAFF03C8390A3F17FA9D829B7B86A6D0AE0B4D73BBA3CD2D2A267D569CC,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-EXPLOSION-SMALL-V002-SHEET,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_explosion_small_v002_sheet.png,3F8FF2BB76214E234828AB9BE559A21BC5935CC4E6336E558AC35B6380E39049,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-NUKE-BURST-V002-HORIZONTAL,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_nuke_burst_v002_horizontal.png,F9E47B6D3875778217620FE0FDDACAA515405D377900BA5F7F2D1271F0A96C53,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-NUKE-BURST-V002-SHEET,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_nuke_burst_v002_sheet.png,0758B63ABB31A3BB164106F180F3E423C2FAFCD98631AB05A3A8855BBC3E1743,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-NUKE-PROJECTILE-V002-HORIZONTAL-UPRIGHT,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_nuke_projectile_v002_horizontal_upright.png,3B826087AD38EB6963046260EC384B9507C80E450DFAA3B302B923875B8B21AA,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-NUKE-PROJECTILE-V002-SHEET,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_nuke_projectile_v002_sheet.png,811291512550286B626EA37CEF6EB4135F7B570DE78777FEB26537761883B008,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-PLAYER-LASER-V002,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_player_laser_v002.png,D89ED695599F72F4980538E6AB89AEE2BFA85A6307A392C9FC08E2BDA38D1E13,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-OBJECTS-GG-SHIELD-TILE-V002,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/objects/gg_shield_tile_v002.png,ECE44E993871F2A474215BDAD8DEC6C5097861F487AF66D685FA1DA2A44402B3,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-SPRITE-SPRITES-SHIPS-GG-BOSS-MOTHERSHIP-HIT-V002-SHEET,PROJECT_DIRECTED_AI_ASSISTED_OUTPUT,Founder-supplied Galactic Gunners asset/IP baseline estate.,GalacticGunners.zip,GalacticGunners/assets/images/ships/gg_boss_mothership_HIT_v002_sheet.png,E829B094078363F051F41929F48E92C3288B98E2CD43425E8A0309B52B989088,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/OWNERSHIP_PROVENANCE_AND_IP_BASELINE.md,CLEARED,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
